workload	metric	unit	baseline_n	baseline_mean	baseline_min	baseline_max	baseline_sd	f2load_n	f2load_mean	f2load_min	f2load_max	f2load_sd	absolute_mean_difference	mean_difference_pct	percentage_point_difference	f2load_mean_in_baseline_range
A	device_read_bytes	bytes	10	1359220489011.2	1328376033280	1417820471296	26730278754.341393	10	1362889552691.2	1324663832576	1397729472512	22022190963.991283	3669063680.0	0.2699388149062676		True
A	device_write_bytes	bytes	10	886811706163.2	861148430336	928467005440	19711684446.71316	10	901865570304	872224960512	929547816960	16231367398.780348	15053864140.800049	1.6975265477640944		True
A	device_read_bytes_per_op	bytes/op	10	6473.619469400491	6364.0696259408915	6523.364514820083	47.44320615816872	10	6535.183192416518	6473.528156888807	6603.402522829029	48.41575553248532	61.563723016027325	0.950993849839743		False
A	device_write_bytes_per_op	bytes/op	10	4223.548921823903	4125.645473590709	4271.858700793219	42.88265906462754	10	4324.4599112686265	4263.129106416623	4385.839139187342	39.134696516839405	100.91098944472378	2.3892463734300984		False
B	throughput_ops_sec	ops/s	10	1041011.8	1019138.0	1065193.0	15654.686453441205	10	1043892.8	1031087.0	1057056.0	7933.308582594444	2881.0	0.27674998496654		True
B	avg_latency_us	us	10	46.1161	45.06	47.096	0.6903600429405569	10	45.9821	45.407	46.551	0.3491769529113357	-0.13400000000000034	-0.29057097195990256		True
B	filter_checks_per_get	checks/Get	10	4.140143439979495	4.082125975525531	4.2049804635586066	0.04467709632665835	10	4.15144798044727	4.097602881589391	4.254895198871275	0.04866583328314233	0.011304540467775404	0.27304707268382966		True
B	positive_lookup_pct	%	10	83.51817619623799	83.48359069257918	83.55617452152772	0.02474753538620486	10	83.50064870412842	83.48328684148531	83.53810767617546	0.01786068496200697	-0.017527492109564946	-0.020986440207193535	-0.017527492109564946	True
B	bloom_false_positive_pct	%	10	1.0275214377532886	1.0111213745711713	1.0414207348023519	0.008339023074882223	10	1.0048402556117109	0.9841077039510233	1.0321338937994835	0.01895194082670971	-0.02268118214157777	-2.2073682658311222	-0.02268118214157777	False
B	data_cache_misses_per_op	misses/op	10	0.3530469169441644	0.35153391330998623	0.3551902597080418	0.001228525076388823	10	0.3574914926697694	0.3540831423159223	0.3598176302956029	0.0017430076594718252	0.004444575725604971	1.2589192858772025		False
B	data_cache_hit_pct	%	10	45.68325438745978	45.541785861895	45.83795324156179	0.10249996990157896	10	45.33159241040258	45.102719901775	45.4235513816973	0.1077142074009481	-0.3516619770572049	-0.7697831114977127	-0.3516619770572049	False
B	compaction_read_bytes	bytes	10	167417388429.6	164677832029	171490409159	1980202978.5326452	10	174462035234.6	169971781971	177895850270	3082860226.629605	7044646805.0	4.207834604923555		False
B	compaction_write_bytes	bytes	10	160231334297.6	157620260864	164115251200	1880632085.2360165	10	166872107827.2	162357817344	170578558976	3032076252.88822	6640773529.600006	4.144491187513921		False
B	compaction_read_bytes_per_op	bytes/op	10	536.0701090261816	529.2251484538988	545.1815511779819	5.211160780498466	10	557.0191842687841	542.9200606712317	567.4209287269293	7.392180744807918	20.949075242602476	3.9078984054265353		False
