Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme26n1       214.68  12645.26     4.28   1.95    0.11    58.90   20.46   8836.67     0.93   4.36    0.44   431.87    0.52   1232.07     0.00   0.00    0.25  2388.83    0.00   6.07
nvme27n1       214.89  12644.37     4.32   1.97    0.11    58.84   20.51   8836.98     0.95   4.44    0.44   430.85    0.52   1232.06     0.00   0.00    0.25  2389.53    0.00   6.08
nvme28n1       214.48  12582.39     4.27   1.95    0.11    58.67   20.39   8835.91     0.94   4.43    0.44   433.40    0.52   1231.96     0.00   0.00    0.25  2389.53    0.00   6.06
nvme29n1       215.38  12670.25     4.25   1.94    0.11    58.83   20.40   8836.34     0.95   4.44    0.44   433.12    0.52   1232.13     0.00   0.00    0.25  2389.48    0.00   6.06
nvme2n1        214.28  12648.22     4.26   1.95    0.11    59.03   20.78   8836.45     1.01   4.63    0.43   425.26    0.52   1231.91     0.00   0.00    0.26  2388.81    0.00   6.08
nvme30n1       216.20  12667.31     4.27   1.94    0.11    58.59   20.40   8835.83     0.94   4.39    0.44   433.23    0.52   1232.05     0.00   0.00    0.25  2389.37    0.00   6.07
nvme31n1       215.47  12628.99     4.27   1.94    0.11    58.61   20.39   8835.60     0.95   4.43    0.44   433.43    0.52   1231.91     0.00   0.00    0.25  2389.57    0.00   6.07
nvme3n1        214.96  12650.00     4.25   1.94    0.11    58.85   20.74   8835.64     0.99   4.56    0.43   426.06    0.52   1231.81     0.00   0.00    0.26  2389.25    0.00   6.07
nvme4n1        214.44  12625.57     4.30   1.96    0.11    58.88   20.67   8835.38     0.98   4.53    0.43   427.55    0.52   1231.73     0.00   0.00    0.26  2389.68    0.00   6.07
nvme5n1        214.99  12668.84     4.28   1.95    0.11    58.93   20.50   8835.22     0.96   4.49    0.44   431.04    0.52   1231.64     0.00   0.00    0.26  2389.51    0.00   6.08
nvme6n1        213.80  12544.25     4.27   1.96    0.11    58.67   20.59   8836.51     0.99   4.58    0.43   429.06    0.52   1231.66     0.00   0.00    0.26  2389.78    0.00   6.06
nvme7n1        214.03  12619.84     4.26   1.95    0.11    58.96   20.47   8835.92     0.97   4.50    0.44   431.56    0.52   1231.68     0.00   0.00    0.25  2389.46    0.00   6.07
nvme8n1        214.56  12648.89     4.29   1.96    0.11    58.95   20.54   8835.73     0.96   4.47    0.44   430.18    0.52   1231.77     0.00   0.00    0.25  2389.39    0.00   6.08
nvme9n1        214.62  12637.23     4.26   1.95    0.11    58.88   20.45   8836.51     0.96   4.47    0.44   432.20    0.52   1231.73     0.00   0.00    0.25  2389.64    0.00   6.08


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0            99.20   2223.20     0.00   0.00    0.24    22.41    3.00     12.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.02   1.84
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           11500.20 2273504.80     0.00   0.00    0.00   197.69 4224.40 1298026.40     0.00   0.00    0.00   307.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1         43.40   2282.40    63.80  59.51    0.10    52.59    0.40     12.00     2.60  86.67    0.00    30.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   1.84
nvme10n1       296.00  70264.00    30.60   9.37    0.15   237.38  123.20  39873.60     1.00   0.81    0.29   323.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.84
nvme11n1       300.40  68844.80    33.20   9.95    0.15   229.18  133.80  41004.80     1.00   0.74    0.27   306.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.72
nvme12n1       281.60  65020.80    29.60   9.51    0.16   230.90  138.80  41132.80     1.40   1.00    0.26   296.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.56
nvme13n1       290.80  67143.20    33.00  10.19    0.15   230.89  140.00  41441.60     1.00   0.71    0.27   296.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.24
nvme14n1       303.40  69838.40    71.40  19.05    0.15   230.19  146.40  41987.20     1.60   1.08    0.25   286.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  40.48
nvme15n1       297.20  68772.80    76.00  20.36    0.15   231.40  131.20  42309.60     0.80   0.61    0.28   322.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.32
nvme16n1       303.00  69840.80    77.80  20.43    0.14   230.50  130.40  41948.80     1.20   0.91    0.28   321.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.12
nvme17n1       311.40  68296.00    80.80  20.60    0.15   219.32  163.00  41088.00     1.00   0.61    0.21   252.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  40.72
nvme18n1       303.20  67848.80    34.40  10.19    0.14   223.78  150.80  41463.20     1.20   0.79    0.24   274.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.88
nvme19n1       304.40  67460.00    32.20   9.57    0.14   221.62  124.80  40067.20     0.60   0.48    0.28   321.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.80
nvme1n1        335.00  66066.40    31.80   8.67    0.14   197.21  127.40  40563.20     1.00   0.78    0.30   318.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.04
nvme20n1       366.80  67208.80    31.20   7.84    0.13   183.23  124.60  39812.00     0.60   0.48    0.30   319.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.72
